user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
345,17.0,0.99,2.94,4.48,1.19,2.35,63.29,Low,Instagram Reels
346,21.0,5.79,4.19,4.12,9.22,3.37,81.7,Low,Instagram Reels
347,42.0,4.94,7.04,6.74,4.11,4.1,90.645,High,Instagram Reels
348,30.0,3.03,10.48,5.12,1.77,3.34,85.91,High,TikTok
349,40.0,1.73,20.93,7.49,5.19,6.27,40.26,High,YouTube Shorts
350,30.0,5.63,8.16,7.65,1.68,6.41,45.97,Low,YouTube Shorts
351,39.0,2.4,11.28,6.49,1.77,1.49,65.76,Low,TikTok
352,34.0,1.39,7.0,7.98,5.4,2.3,97.479,Medium,YouTube Shorts
353,42.0,3.6,10.89,7.32,5.58,2.79,54.22,High,YouTube Shorts
354,31.0,5.69,6.54,7.65,6.22,1.63,92.74,Low,Instagram Reels
355,16.0,0.52,4.77,5.54,6.91,2.12,46.6,Medium,YouTube Shorts
356,15.0,1.81,11.16,5.32,7.01,3.16,44.36,Medium,YouTube Shorts
357,30.0,5.66,5.88,7.0,4.9,4.11,94.81,High,Instagram Reels
358,44.0,1.44,7.03,5.0,6.79,8.12,49.72,High,YouTube Shorts
359,26.0,1.12,5.29,8.08,3.74,2.96,67.83,High,YouTube Shorts
360,19.0,3.64,8.63,6.61,4.97,7.03,59.56,Low,YouTube Shorts
361,,5.24,11.95,5.13,4.54,1.52,50.685,Low,TikTok
362,41.0,3.12,2.26,7.13,3.96,6.92,77.93,High,  TikTok
363,37.0,5.97,11.0,8.73,3.15,8.15,97.82,Medium,tiktok
364,23.0,4.24,2.04,4.41,1.71,6.44,83.762,Low,Instagram Reels
365,23.0,0.91,5.64,4.55,5.55,2.81,61.22,Low,Instagram Reels
366,17.0,5.96,3.69,8.22,5.84,3.97,82.71,High,YouTube Shorts
367,33.0,2.74,9.57,4.55,4.03,8.25,48.59,Low,TikTok
368,30.0,2.08,2.51,4.2,9.78,4.89,74.8,High,Instagram Reels
369,30.0,3.57,7.53,5.74,6.01,3.3,68.17,Low,YouTube Shorts
370,17.0,2.17,4.95,6.33,9.0,9.39,61.6,Medium,YouTube Shorts
371,34.0,0.98,25.88,6.85,,6.74,84.37,Low,Instagram Reels
372,38.0,0.51,9.72,6.54,2.71,8.25,47.11,High,YouTube Shorts
373,36.0,2.97,4.17,8.57,9.77,1.22,71.97,Medium,TikTok
374,,5.1,4.24,7.84,8.97,4.05,95.307,Medium,YouTube Shorts
375,15.0,3.65,4.75,8.92,5.24,5.13,52.1,High,Instagram Reels
376,38.0,6.0,7.87,6.38,3.19,6.29,55.87,Medium,TikTok
377,34.0,2.08,8.6,4.42,3.0,2.71,79.64,Low,TikTok
378,25.0,2.04,2.18,8.78,8.25,5.48,86.36,Medium,TikTok
379,31.0,1.38,4.42,4.02,1.62,7.17,57.0,Medium,Instagram Reels
380,22.0,1.4,6.31,7.88,6.74,4.11,61.59,Med,Instagram Reels
381,18.0,2.07,5.32,4.16,6.76,7.22,84.39,Low  ,Youtube Shorts
382,20.0,4.86,10.84,7.81,2.64,4.718,57.12,Medium,YouTube Shorts
383,22.0,5.48,9.88,8.69,7.34,5.23,79.97,Low,YouTube Shorts
384,34.0,5.86,8.26,5.95,7.35,2.083,49.53,Med,YouTube Shorts
385,44.0,1.78,5.38,5.2,4.15,6.86,64.68,High,Instagram Reels
386,17.0,5.35,9.01,5.13,5.35,3.02,81.32,Low,YouTube Shorts
387,30.0,2.31,10.44,6.46,8.49,8.46,67.59,Low,Instagram Reels
388,44.0,1.12,7.95,4.85,5.71,5.98,41.15,Low,YouTube Shorts
389,39.0,5.29,9.84,7.36,6.56,6.04,64.38,Medium  ,TikTok
390,17.0,4.0,9.49,5.84,4.71,9.21,57.3,Low,YouTube Shorts
391,39.0,1.41,7.72,5.62,2.35,2.51,46.08,High,YouTube Shorts
392,43.0,2.86,5.12,6.31,9.98,5.77,40.55,HIGH,Instagram Reels
393,32.0,2.08,9.46,6.71,5.78,4.44,42.73,Medium,YouTube Shorts
394,28.0,4.55,4.07,4.71,4.03,9.7,96.95,Low,Instagram Reels
395,32.0,2.99,9.79,7.54,7.42,8.615,84.99,Medium,instagram reels
396,16.0,5.94,10.05,8.41,,7.82,96.38,High,YouTube Shorts
397,36.0,0.8,10.22,5.39,3.1,2.84,46.89,Medium,Instagram Reels
398,17.0,2.45,6.73,4.9,8.89,3.14,74.304,High,YouTube Shorts
399,30.0,3.15,3.92,7.8,1.64,1.26,45.0,High  ,Instagram Reels
400,43.0,3.27,3.0,4.92,6.45,6.75,41.61,Medium,Instagram Reels
401,23.0,2.24,9.43,4.21,5.3,4.34,67.98,High,TikTok
402,18.0,4.51,10.86,7.1,3.86,3.81,78.78,High,TikTok
403,15.0,5.31,8.51,5.2,8.44,6.73,43.81,High,Instagram Reels
404,18.0,5.66,3.44,4.86,6.91,8.46,61.9,Low,Instagram Reels
405,15.0,4.93,11.35,8.91,7.84,2.2,45.41, High,Instagram Reels
406,28.0,5.18,11.89,5.46,4.73,9.27,61.73,Medium,Instagram Reels
407,35.0,3.53,6.33,8.52,9.48,1.31,68.31,Low,YouTube Shorts
408,30.0,5.04,7.95,4.89,4.1,1.86,60.25,Low,YouTube Shorts
409,34.0,2.17,9.77,8.09,5.78,8.54,74.57,medium,YouTube Shorts
410,38.0,2.69,29.44,6.51,9.4,5.43,75.08,High,TikTok
411,22.0,2.24,11.68,4.39,1.75,9.45,59.98,Medium,YouTube Shorts
412,21.0,3.07,3.15,7.67,1.98,5.15,63.38,Medium,Instagram Reels
413,17.0,,7.81,8.46,9.95,9.34,66.46,High,TikTok
414,31.0,5.79,8.92,4.82,9.74,3.16,62.54,High,Instagram Reels
415,15.0,2.22,10.9,7.63,7.95,6.55,85.551,Low,YouTube Shorts
416,30.0,1.04,10.74,6.23,5.36,9.95,52.04,Low,TikTok
417,26.0,3.4,11.78,7.77,5.55,4.38,91.42,High,Instagram Reels
418,41.0,0.81,7.12,7.57,3.31,1.01,59.88,High,Instagram Reels
419,33.0,1.11,10.31,4.13,4.89,1.58,83.44,Medium,Instagram Reels
420,36.0,1.71,6.27,4.89,4.88,8.73,93.03,High,YouTube Shorts
421,37.0,3.05,6.22,6.36,1.32,5.43,93.25,High,YouTube Shorts
422,36.0,2.88,4.53,8.67,5.08,5.83,67.14,High,Instagram Reels
423,28.0,4.9,10.18,5.71,5.32,8.19,55.4,High,YouTube Shorts
424,44.0,,11.86,7.14,6.99,8.3,76.35,High,Instagram Reels
425,,2.84,4.56,4.06,,5.3,51.04,Medium,Instagram Reels
426,20.0,2.34,2.56,7.56,8.76,8.72,83.531,High,YouTube Shorts
427,27.0,2.24,10.16,7.02,4.31,5.22,82.68,Medium,Instagram Reels
428,33.0,4.76,8.2,7.58,4.69,6.983,,Medium,Instagram Reels
429,36.0,0.79,11.6,8.52,6.14,1.3,66.0,Low,Instagram Reels
430,,0.57,4.52,4.73,2.82,2.24,73.45,Medium,Instagram Reels
431,41.0,4.88,2.71,5.31,4.54,8.66,46.16,Low,Instagram Reels
432,41.0,3.12,6.92,8.98,7.18,3.82,81.26,High,Instagram Reels
433,16.0,1.22,2.85,4.78,4.71,4.01,69.21,Low,TikTok
434,35.0,1.8,4.62,7.6,9.16,6.97,70.55,High,TikTok
435,44.0,5.63,3.26,7.63,6.54,6.33,90.82,High,Instagram
436,15.0,5.23,4.24,7.41,2.38,1.74,86.34,Low,Instagram Reels
437,42.0,4.4,3.06,5.14,5.39,7.89,72.11,Medium,Instagram Reels
438,29.0,3.15,11.54,5.08,7.88,6.56,61.31,High,YouTube Shorts
439,15.0,3.36,4.79,7.33,104.0,8.837,66.79,Low,YouTube Shorts
440,19.0,5.86,6.44,4.93,8.97,5.82,61.05,Medium,TikTok
441,42.0,5.81,10.99,7.31,7.75,4.73,49.1,medium,TikTok
442,43.0,1.68,,6.46,1.55,4.34,78.75,High,TikTok
443,30.0,4.96,8.18,5.93,2.01,1.04,81.49,Medium,YouTube Shorts
444,33.0,1.58,9.06,5.5,6.85,1.36,98.27,Medium,TikTok
445,18.0,1.67,10.29,8.74,3.15,2.18,65.242,High,Instagram Reels
446,17.0,4.22,10.78,6.54,6.29,9.37,99.84,Med,TikTok
447,31.0,2.73,8.43,6.81,8.13,8.93,51.23,low,Tik Tok
448,31.0,5.62,10.9,8.75,6.19,5.47,79.4,Medium,IG
449,26.0,0.99,7.35,7.27,4.74,2.62,99.69,Low,Instagram Reels
450,42.0,3.31,4.77,8.79,6.82,2.32,78.42,Medium,TIKTOK
451,44.0,5.55,10.8,4.53,2.29,3.31,67.14,High,YouTube Shorts
452,43.0,5.47,7.41,8.23,7.51,9.18,70.92,Medium,Tik Tok
453,28.0,1.36,11.06,5.68,7.27,5.939,90.73,Low,YouTube Shorts
454,35.0,2.52,2.4,8.05,5.63,8.24,96.35,Medium,YouTube Shorts
455,20.0,3.91,5.98,8.28,3.51,5.56,67.24,High,Instagram Reels
456,17.0,1.38,11.48,5.36,8.18,6.49,86.34,Medium,YouTube Shorts
457,42.0,5.82,4.5,6.04,5.59,6.49,96.02,Medium,TikTok
458,23.0,5.53,11.42,7.63,1.53,1.28,56.93,Low,YouTube Shorts
459,19.0,1.42,11.54,4.5,9.27,5.01,68.862,Medium,YouTube Shorts
460,38.0,1.17,10.82,7.78,7.91,8.78,99.73,Low,TikTok
461,43.0,0.97,7.64,4.55,6.26,5.4,56.769,High,Instagram
462,31.0,5.5,8.47,8.57,4.93,4.92,79.569,Medium  ,YouTube Shorts
463,28.0,1.56,10.7,5.38,9.64,5.74,79.42,High,TikTok
464,35.0,2.79,9.76,7 hrs,7.98,4.43,49.25,High,YouTube Shorts
465,17.0,2.97,8.3,4.59,5.81,5.64,88.4,Low,YouTube Shorts
466,42.0,3.79,11.82,5.35,6.88,2.22,64.77,Medium,YouTube Shorts
467,15.0,0.89,29.87,6.02,3.53,9.71,70.02,Low,YouTube Shorts
468,34.0,1.75,11.75,6.44,2.76,1.31,78.57,low,TikTok
469,,5.62,2.57,4.0,3.46,5.062,64.63,Low,YouTube Shorts
470,35.0,5.5,3.39,,3.64,2.89,59.5,Medium,TikTok
471,37.0,4.8,6.51,4.04,7.66,1.53,72.79,Low,Instagram Reels
472,15.0,0.61,5.85,7.87,2.26,6.87,60.81,High,Instagram Reels
473,17.0,2.3,9.83,6.35,8.0,9.87,66.05,Medium,Instagram Reels
474,32.0,3.95,3.61,6.62,5.71,7.75,46.5,High,TIKTOK
475,39.0,2.01,11.76,5.04,4.46,3.29,90.68,Low,TikTok
476,24.0,5.5,5.15,7.04,3.7,5.44,64.7,Low,TikTok
477,36.0,3.99,6.29,6.69,5.62,1.45,44.97,High,Instagram Reels
478,40.0,0.9,4.75,4.82,3.86,5.79,87.4,High,YouTube Shorts
479,17.0,5.5,7.79,5.19,4.87,1.9,41.18,Low  ,TikTok
480,22.0,5.77,2.59,4.33,7.65,8.15,75.96,Medium,Instagram Reels
481,28.0,0.93,3.5,4.33,6.63,1.51,82.16,Medium,TikTok
482,38.0,3.43,9.46,4.07,7.73,1.127,51.47,Low,TikTok
483,32.0,2.17,3.87,5.1,7.42,8.75,47.88,Low,Instagram Reels
484,29.0,2.66,4.36,7.4,8.34,9.48,46.83,HIGH,TikTok
485,36.0,1.49,9.93,5.58,2.82,1.78,99.6,High,TikTok
486,37.0,3.68,2.93,5.71,9.96,3.51,85.31,Low,TikTok
487,16.0,5.77,6.37,4.66,5.28,7.68,58.76,Low,Instagram Reels
488,41.0,3.27,2.23,6.88,7.46,5.86,60.13,Low  ,Instagram Reels
489,24.0,0.96,5.47,5.71,7.1,9.54,78.92,High,TikTok
490,16.0,3.91,8.99,7.38,6.1,4.5,67.46,Low,Instagram Reels
491,40.0,2.37,2.9,7.71,9.96,1.03,56.28,low,TikTok
492,31.0,5.21,10.88,6.92,2.96,1.18,43.43,High,Tik Tok
493,22.0,2.89,11.09,5.38,4.8,6.08,87.03,High,TikTok
494,15.0,1.56,3.05,6.54,2.15,7.77,93.29,Medium,TikTok
495,23.0,1.55,11.91,5.26,,8.12,52.36,High,YouTube Shorts
496,25.0,4.73,4.98,8.51,7.42,9.2,43.8,Medium,YouTube Shorts
497,36.0,1.96,2.84,7.83,1.04,3.06,47.12,Medium,TikTok
498,30.0,4.72,2.05,6.47,9.01,7.65,64.86,Low,TikTok
499,21.0,1.63,6.09,8.83,,8.44,57.96,Low,Instagram Reels
500,43.0,2.27,8.3,6.73,4.97,8.53,44.41,High,TikTok
501,24.0,3.06,5.32,5.64,3.98,4.7,67.29,Low,Instagram
502,37.0,5.69,10.37,4.48,2.14,6.63,56.073,High,YouTube Shorts
503,40.0,5.62,9.17,6.72,9.29,5.96,44.02,Low,YouTube Shorts
504,17.0,1.64,5.5,8.3,7.41,6.38,74.135,Medium,Instagram Reels
505,32.0,2.47,9.34,8.33,4.03,3.54,74.35,Medium,TikTok
506,39.0,1.32,11.4,7.02,1.64,7.15,89.58,Low,Instagram Reels
507,38.0,3.3,2.93,5.97,3.93,7.39,60.484,High,YouTube Shorts
508,27.0,3.03,5.06,7.25,2.66,2.76,48.15,Med,TikTok
509,42.0,5.45,6.63,,8.08,4.99,61.61,Low,TikTok
510,40.0,5.62,6.98,6.06,7.48,4.8,86.72,High,TikTok
511,21.0,2.61,7.42,6.38,5.48,7.74,54.5,Low,YouTube Shorts
512,39.0,3.2,5.01,7.4,8.97,7.0,55.3,High,TikTok
513,18.0,5.43,8.67,8.38,2.63,5.29,48.86,High,YouTube Shorts
514,27.0,4.94,8.45,7.96,5.07,6.87,99.19,Medium,YouTube Shorts
515,34.0,0.52,7.78,4.11,7.4,3.37,91.343,Low,YouTube Shorts
516,15.0,2.26,3.14,4.6 hours,1.61,3.09,79.48,Medium,Instagram Reels
517,22.0,2.82,6.77,8.26,4.35,3.16,52.89,Medium,youtube shorts
518,28.0,1.76,5.56,8.17,6.14,1.27,85.99,Medium  ,Youtube Shorts
519,30.0,1.6,6.91,5.94,4.3,7.22,75.04,High,Instagram Reels
520,28.0,0.71,11.22,6.92,5.32,9.87,84.97,Medium,TikTok
521,26.0,,6.81,8.53,6.47,3.78,91.62,Medium,Instagram Reels
522,33.0,1.94,2.14,8.56,4.32,9.37,59.11,Low,TikTok
523,37.0,0.79,6.39,7.92,1.95,6.46,94.82,Medium,Instagram Reels
524,29.0,1.77,10.21,5.05,2.26,3.026,93.91,Low,TikTok
525,42.0,4.91,9.8,7.65,5.74,1.11,72.83,Medium,Instagram Reels
526,16.0,5.18,7.13,4.51,2.57,7.51,81.07,High,Instagram Reels
527,16.0,3.16,4.5,8.47,9.01,7.27,64.66,High,YouTube Shorts
528,37.0,2.79,6.65,4.75,8.51,3.06,79.31,Low,TikTok
529,36.0,5.88,7.64,7.31,91.68,3.99,41.69,Low,Instagram Reels
530,33.0,1.6,12.0,7.05,8.48,9.08,59.37,Medium,Instagram Reels
531,39.0,1.68,8.44,7.88,5.8,2.42,59.37,High,TikTok
532,40.0,2.11,8.94,6.76,2.43,8.52,79.1,High,Instagram Reels
533,44.0,1.45,6.91,4.3,6.53,2.52,97.4,Low,Instagram Reels
534,43.0,2.59,5.54,7.53,7.12,5.34,48.846,Medium,YouTube Shorts
535,36.0,5.51,,5.92,1.76,5.49,63.55,High,YouTube Shorts
536,40.0,3.88,6.95,5.6,3.83,5.25,88.34,Low,TikTok
537,40.0,2.77,11.95,0.0,1.05,3.59,45.832,Medium,TikTok
538,36.0,5.64,6.57,6.95,3.85,3.28,99.65,Low,YouTube Shorts
539,31.0,0.77,2.68,7.55,4.02,7.6,80.69,medium,Instagram Reels
540,34.0,1.66,8.83,6.63,6.67,3.48,94.65,High,Instagram Reels
541,24.0,3.61,2.47,7.85,2.79,6.49,90.28,LOW ,YouTube Shorts
542,20.0,3.89,4.51,7.76,1.27,8.62,86.63,High,Instagram Reels
543,29.0,0.72,5.54,7.29,3.84,8.53,41.97,Low,TikTok
544,36.0,2.72,9.39,8.99,8.43,2.5,64.39,Low ,YouTube Shorts
545,25.0,4.07,6.94,6.3,4.59,6.89,52.11,High,Instagram Reels
546,42.0,4.34,2.29,7.53,4.74,6.42,92.28,Low,Instagram
547,19.0,4.01,8.17,7.99,5.22,3.54,80.82,Medium,TikTok
548,15.0,2.26,6.11,5.88,7.77,4.52,46.42,Medium,TikTok
549,22.0,1.01,11h,6.29,5.32,3.57,61.58,Medium,TikTok
550,35.0,2.85,7.0,,1.82,5.83,44.16,Low,TikTok
551,42.0,1.21,9.09,4.16,2.86,8.23,84.4,Low,YouTube Shorts
552,26.0,5.71,4.19,5.68,2.69,8.9,65.1,Low,  YouTube Shorts
553,26.0,3.11,9.61,6.43,5.57,7.51,54.06,High,  YouTube Shorts
554,19.0,2.24,9.21,4.01,1.27,5.35,71.06,Low,Instagram Reels
555,21.0,4.71,11.04,8.5,3.55,9.62,42.52,Low,Instagram Reels
556,18.0,3.24,2.34,5.43,6.46,6.07,55.44,HIGH,Instagram Reels
557,20.0,2 hrs,6.48,5.29,4.19,5.31,50.52,Low,Instagram Reels
558,27.0,4.97,8.79,8.1,7.37,8.71,95.84,High,Instagram Reels
559,34.0,5.27,2.95,5.39,4.52,2.66,62.63,High,YouTube Shorts
560,44.0,4.2,6.11,7.29,9.81,2.42,75.07,High,TikTok
561,29.0,0.76,11.42,8.11,109.0,8.04,70.18,High,YouTube Shorts
562,17.0,3.61,6.36,7.96,8.2,8.84,79.55,High,TikTok
563,37.0,4.7,11.85,7.91,9.59,1.65,56.75,Medium,TikTok
564,22.0,1.25,2.57,4.44,2.84,7.88,47.25,Medium,YouTube Shorts
565,34.0,1.76,9.18,4.4,7.76,4.82,44.89,Low,TikTok
566,30.0,5.35,7.81,5.53,3.89,7.33,51.6,Low,TikTok
567,27.0,0.61,7.01,4.18,7.53,2.21,68.97,Low,Instagram Reels
568,32.0,4.64,11.71,6.5,4.37,9.76,54.16,Low,Instagram Reels
569,42.0,3.11,3.3,5.97,3.6,8.93,66.04,Low,TikTok
570,24.0,2.96,10.96,6.79,9.63,4.815,41.76,High,TikTok
571,44.0,0.54,8.91,5.49,2.89,9.04,77.65,Medium,TikTok
572,33.0,5.01,4.59,6.43,7.83,9.05,92.69,Medium,YT Shorts
573,31.0,2.48,11.02,5.67,7.07,5.15,42.86,Medium,Tik Tok
574,38.0,3.47,6.29,4.98,3.73,9.52,53.08,High,TikTok
575,33.0,4.23,10.14,7.25,5.13,9.79,59.07,Medium,Instagram Reels
576,42.0,4.36,5.89,7.37,2.29,2.95,61.442,High,TikTok
577,40.0,5.76,10.51,8.15,9.29,1.6,42.42,Medium,TikTok
578,37.0,3.42,8.37,8.37,9.71,3.98,46.39,High,instagram reels
579,40.0,2.7,3.41,7.52,7.59,5.4,94.75,Low ,TikTok
580,19.0,5.75,8.5,7.44,8.64,1.83,82.68,Low,TikTok
581,40.0,4.03,3.91,4.28,1.74,2.27,97.51,High,YouTube Shorts
582,35.0,2.14,6.12,4.55,4.46,9.75,66.43,High,TikTok
583,44.0,1.2,3.7,,3.98,7.64,92.74,High,Instagram Reels
584,37.0,5.13,2.22,5.16,6.08,8.87,88.99,Medium,TikTok
585,23.0,2.49,4.12,5.78,2.65,9.74,92.5,low,TikTok
586,26.0,4.13,7.36,4.73,6.07,4.4,42.35,Medium,TikTok
587,35.0,3.09,6.82,4.98,6.89,7.19,79.15,Low,TikTok
588,15.0,1.59,7.01,7.88,2.19,2.66,74.0,Medium,Instagram Reels
589,40.0,3.81,4.48,5.31,2.19,5.97,72.71,Medium,Instagram Reels
590,40.0,0.83,8.85,6.25,1.32,2.89,70.26,High,  TikTok
591,15.0,2.77,9.04,4.76,7.85,2.44,87.76,Low,TikTok
592,29.0,3.51,5.58,7.39,3.98,1.89,98.08,Medium,Instagram Reels
593,16.0,2.9,10.81,7.64,3.03,6.22,89.74,High,YouTube Shorts
594,44.0,4.62,8.44,5.81,90.76,9.55,53.29,High,TikTok
595,36.0,5.05,9.13,7.92,2.29,2.1,69.03,High,TikTok
596,30.0,4.74,4.77,5.2,4.84,5.52,81.44,High,Instagram Reels
597,39.0,0.71,2.01,7.46,7.7,7.18,64.93,Medium,TikTok
598,22.0,1.57,10.65,7.65,6.16,5.46,61.62,Medium,tiktok
599,27.0,3.45,10.22,8.84,5.99,8.716,,Low,TikTok
600,35.0,5.64,3.23,5.16,2.42,2.5,94.31,Medium,TikTok
601,15.0,5.09,5.74,4.47,2.63,1.22,80.93,High,Instagram Reels
602,30.0,5.13,8.61,5.32,6.24,4.193,90.27,LOW ,TikTok
603,43.0,2.17,8.52,4.61,1.21,5.703,61.62,Low,YouTube Shorts
604,21.0,2.86,18.78,7.05,8.82,3.29,66.03,Medium,Instagram Reels
605,19.0,3.09,3.4,5.67,4.15,2.52,89.703,Low,Instagram Reels
606,36.0,1.37,6.3,6.07,4.75,8.24,63.88,Medium,YouTube Shorts
607,43.0,0.67,2.97,8.52,3.33,2.7,42.4,High,YouTube Shorts
608,37.0,5.71,5.9,4.98,8.89,4.98,61.2,High,TikTok
609,17.0,1.82,2.15,8.86,6.78,9.59,67.038,Medium,YouTube Shorts
610,26.0,1.82,10.98,8.05,5.05,6.482,50.773,High,TikTok
611,40.0,0.96,7.27,8.41,6.27,5.48,57.819,Medium,TikTok
612,30.0,5.61,10.5,8.65,4.42,4.24,96.07,Medium,TikTok
613,33.0,3.69,2.6,7.77,5.19,5.68,95.805,High,Instagram Reels
614,19.0,4.17,4.27,7.94,4.22,7.61,66.76,High,TikTok
615,36.0,5.51,4.59,6.19,4.7,8.4,82.59,Low,TIKTOK
616,39.0,2.4,5.87,6.55,3.83,6.85,49.11,High,Instagram Reels
617,43.0,3.92,10.03,8.66,1.7,8.11,85.15,High,TikTok
618,28.0,0.71,5.87,5.89,1.34,1.8,68.55,Medium,Instagram Reels
619,42.0,1.53,4.05,4.21,2.57,1.13,83.35,Medium,Instagram Reels
620,19.0,5.07,2.65,7.81,3.26,7.61,78.64,High,TikTok
621,29.0,4.72,2.79,6.87,9.01,3.36,53.494,Low,TikTok
622,31.0,2.43,9.6,8.07,6.5,8.9,90.08,Medium,TikTok
623,44.0,2.57,6.45,4.38,87.25,5.82,53.07,Medium,Instagram
624,28.0,3.43,9.26,7.11,4.06,5.31,87.05,High,YouTube Shorts
625,,0.5,8.82,5.24,4.62,7.96,45.64,High,Instagram
626,34.0,1.83,3.35,8.52,7.48,7.67,76.92,High,youtube shorts
627,19.0,1.65,3.43,4.55,6.2,6.797,57.51,High,YouTube Shorts
628,26.0,1.88,9.55,8.22,5.75,7.21,91.65,High,TikTok
629,30.0,4.93,9.21,4.44,6.18,5.64,96.97,Low,Instagram Reels
630,40.0,2.04,5.78,4.13,6.26,9.34,43.35,Medium,Instagram Reels
631,40.0,1.55,2.77,5.18,7.89,9.02,83.46,Low,Instagram Reels
632,30.0,3.27,2.12,5.67,7.01,3.96,,Low,insta
633,35.0,5.26,4.88,7.13,9.62,8.24,91.45,High,YouTube Shorts
634,21.0,1.83,2.09,4.66,9.53,9.02,47.47,Medium,TikTok
635,18.0,0.93,4.3,6.19,4.8,6.56,51.7,High,youtube shorts
636,15.0,2.46,6.2,5.02,1.32,6.0,55.1,Low,YouTube Shorts
637,44.0,4.61,3.21,8.28,1.1,7.05,83.67,Medium,YouTube Shorts
638,44.0,3.53,3.04,4.22,-6.0,2.47,57.55,Medium  ,Instagram Reels
639,19.0,4.99,10.96,5.78,1.67,1.79,75.77,High  ,YouTube Shorts
640,37.0,5.78,7.85,7.16,,8.38,74.32,Low,Instagram Reels
641,40.0,,11.34,8.57,1.48,6.16,64.14,High,Instagram Reels
642,24.0,3.82,5.46,8.34,6.62,2.1,72.37,Medium,Instagram Reels
643,36.0,3.21,8.77,8.48,2.71,4.75,47.09,High,Instagram Reels
644,19.0,0.72,4.05,4.31,5.63,3.68,92.57,Medium,YouTube Shorts
645,18.0,5.91,8.18,8.2,1.93,8.88,52.42,High,YouTube Shorts
646,16.0,2.61,3.3,7.9,8.45,5.868,92.81,LOW ,Instagram Reels
647,34.0,1.34,2.02,8.51,8.02,6.2,71.12,Low,TikTok
648,,4.17,11.32,5.56,4.48,3.12,76.84,High,Instagram Reels
649,40.0,2.06,7.55,8.56,9.2,8.19,55.44,Low,YouTube Shorts
650,33.0,3.72,11.27,6.01,2.67,9.37,53.34,High,Instagram Reels
651,40.0,3.73,5.34,7.17,8.33,8.13,69.44,Medium,YouTube Shorts
652,15.0,2.95,5.28,6.12,5.91,5.44,56.04,Low,YouTube Shorts
653,38.0,5.1,6.01,6.14,3.97,8.52,61.617,Low,TikTok
654,19.0,1.96,9.06,6.73,1.76,2.69,66.41,Low,YT Shorts
655,27.0,2.97,7.66,,2.54,2.02,56.26,Medium,Instagram Reels
656,18.0,3.46,11.25,7.96,8.77,4.94,57.5,Low,YouTube Shorts
657,30.0,4.15,2.25,7.17,6.46,2.63,98.37,Low,Instagram Reels
658,38.0,4.81,9.08,7.45,3.13,3.429,75.25,High,TikTok
659,30.0,2.67,5.3,5.16,5.46,6.27,83.912,High,TikTok
660,37.0,4.05,3.8,,1.97,4.64,42.74,Medium,  YouTube Shorts
661,16.0,1.33,7.1,7.3,107.0,8.79,40.12,Medium,  TikTok
662,31.0,5.63,7.05,4.99,9.17,3.03,,High,YouTube Shorts
663,42.0,2.61,3.37,,5.12,9.97,89.61,Low,TikTok
664,41.0,4.5 hours,4.02,4.87,4.25,4.23,76.66,High,YouTube Shorts
665,34.0,0.61,6.08,4.32,9.54,5.64,77.13,High,YouTube Shorts
666,38.0,1.63,6.09,6.64,4.59,2.19,50.675,Medium,Instagram Reels
667,26.0,3.18,5.18,6.77,4.03,6.21,98.71,Medium,YouTube Shorts
668,32.0,5.33,3.49,4.94,3.46,9.65,71.78,Low,Instagram Reels
669,17.0,3.4,2.04,5.74,6.09,7.74,46.16,High,YouTube Shorts
670,42.0,5.61,11.7,8.73,6.03,3.2,64.85,Low,YouTube Shorts
671,15.0,3.16,11.43,5.43,1.15,4.98,44.32,Medium,YouTube Shorts
672,15.0,3.2,6.84,4.78,6.89,4.83,65.09,Medium,TikTok
673,43.0,1.16,11.95,8.96,8.09,1.88,82.69,Medium,TikTok
674,33.0,4.91,8.74,5.51,6.54,8.97,59.41,Low,  YouTube Shorts
675,25.0,1.86,2.69,7.4,8.83,4.43,58.79,Low,TikTok
676,19.0,5.45,3.18,5.16,3.49,5.45,70.86,High,YouTube Shorts
677,26.0,5.51,11.16,6.75,2.73,3.62,69.91,Medium,Instagram Reels
678,17.0,5.69,8.3,5.93,7.28,2.37,68.03,High,Instagram Reels
679,15.0,3.36,10.43,8.81,2.7,8.56,71.01,medium,YouTube Shorts
680,15.0,4.22,10.98,6.16,1.82,1.34,42.88,High,Instagram Reels
681,22.0,4.78,6.48,6.92,1.87,4.6,68.46,Medium,Instagram Reels
682,24.0,1.22,2.49,8.72,7.92,7.58,99.52,High,TikTok
683,25.0,3.81,3.88,8.95,1.26,3.78,85.86,Low,Instagram Reels
684,26.0,0.69,2.67,4.51,3.61,5.01,57.25,Low,YouTube Shorts
685,43.0,3.24,3.89,8.17,2.16,6.08,80.66,High,TikTok
686,27.0,1.35,6.11,5.91,7.79,9.96,59.79,Medium,YouTube Shorts
687,26.0,1.51,3.18,6.97,5.53,7.82,51.49,Low,YouTube Shorts
688,28.0,2.51,3.67,5.88,2.85,9.7,86.41,high,YouTube Shorts
689,16.0,2.88,6.46,6.01,7.75,7.24,52.58,Low,Instagram Reels
690,43.0,3.93,5.4,4.79,7.75,3.42,91.52,HIGH,Instagram Reels
691,33.0,0.91,6.68,6.86,5.71,3.757,62.82,High,TikTok
